Set ID,Section,Condition,Times Sold,Total Qty,Total Lots,Min Price (EUR),Avg Price (EUR),Qty Avg Price (EUR),Max Price (EUR),ScrapeTimestampUTC
60098-1,Current Items for Sale,New,,40,35.0,10.82,332.99,335.51,467.41,2025-10-15T09:49:11.988288
60098-1,Current Items for Sale,Used,,11,11.0,162.94,234.89,234.89,311.96,2025-10-15T09:49:11.988288
70227-1,Last 6 Months Sales,New,1.0,1,,120.0,120.0,120.0,120.0,2025-10-15T09:51:06.650249
70227-1,Last 6 Months Sales,Used,2.0,2,,72.62,74.94,74.94,77.26,2025-10-15T09:51:06.650249
70227-1,Current Items for Sale,New,,10,8.0,119.99,134.18,133.31,172.91,2025-10-15T09:51:06.650249
70227-1,Current Items for Sale,Used,,5,5.0,86.56,99.95,99.95,119.95,2025-10-15T09:51:06.650249
70737-1,Last 6 Months Sales,New,7.0,7,,11.99,137.89,137.89,202.3,2025-10-15T09:52:56.071282
70737-1,Last 6 Months Sales,Used,15.0,15,,14.93,61.43,61.43,93.49,2025-10-15T09:52:56.071282
70737-1,Current Items for Sale,New,,10,8.0,12.98,180.65,175.8,410.0,2025-10-15T09:52:56.071282
70737-1,Current Items for Sale,Used,,18,18.0,20.0,81.73,81.73,152.73,2025-10-15T09:52:56.071282
70750-1,Last 6 Months Sales,New,2.0,13,,89.54,169.27,101.8,249.0,2025-10-15T09:54:28.026603
70750-1,Last 6 Months Sales,Used,9.0,9,,64.61,101.39,101.39,127.24,2025-10-15T09:54:28.026603
70750-1,Current Items for Sale,New,,12,9.0,190.42,251.31,246.4,281.31,2025-10-15T09:54:28.026603
70750-1,Current Items for Sale,Used,,19,19.0,51.54,105.98,105.98,170.18,2025-10-15T09:54:28.026603
75094-1,Last 6 Months Sales,New,27.0,27,,80.4,172.95,172.95,218.33,2025-10-15T09:56:05.078437
75094-1,Last 6 Months Sales,Used,38.0,38,,44.52,102.4,102.4,157.84,2025-10-15T09:56:05.078437
75094-1,Current Items for Sale,New,,76,65.0,95.21,225.64,222.75,432.79,2025-10-15T09:56:05.078437
75094-1,Current Items for Sale,Used,,60,60.0,69.99,138.66,138.66,489.91,2025-10-15T09:56:05.078437
75103-1,Last 6 Months Sales,New,11.0,11,,51.05,121.32,121.32,189.99,2025-10-15T09:58:20.553419
75103-1,Last 6 Months Sales,Used,40.0,40,,26.82,68.37,68.37,123.06,2025-10-15T09:58:20.553419
75103-1,Current Items for Sale,New,,42,34.0,60.59,168.35,192.44,324.59,2025-10-15T09:58:20.553419
75103-1,Current Items for Sale,Used,,56,56.0,22.27,93.77,93.77,324.59,2025-10-15T09:58:20.553419
75904-1,Last 6 Months Sales,New,17.0,17,,150.0,271.75,271.75,342.88,2025-10-15T10:00:04.102475
75904-1,Last 6 Months Sales,Used,19.0,19,,35.31,168.68,168.68,248.01,2025-10-15T10:00:04.102475
75904-1,Current Items for Sale,New,,33,31.0,34.44,336.46,336.26,865.57,2025-10-15T10:00:04.102475
75904-1,Current Items for Sale,Used,,17,17.0,67.15,164.25,164.25,302.94,2025-10-15T10:00:04.102475
75913-1,Last 6 Months Sales,New,7.0,7,,182.87,226.67,226.67,281.4,2025-10-15T10:01:56.516155
75913-1,Last 6 Months Sales,Used,5.0,5,,99.0,141.6,141.6,188.99,2025-10-15T10:01:56.516155
75913-1,Current Items for Sale,New,,29,24.0,182.46,308.44,294.63,999.0,2025-10-15T10:01:56.516155
75913-1,Current Items for Sale,Used,,15,15.0,103.87,150.82,150.82,194.76,2025-10-15T10:01:56.516155
21029-1,Last 6 Months Sales,New,17.0,24,,83.53,102.01,103.72,133.68,2025-10-15T10:03:22.690738
21029-1,Last 6 Months Sales,Used,12.0,12,,22.33,47.36,47.36,82.02,2025-10-15T10:03:22.690738
21029-1,Current Items for Sale,New,,62,53.0,80.0,119.62,119.56,250.0,2025-10-15T10:03:22.690738
21029-1,Current Items for Sale,Used,,47,45.0,37.21,61.67,62.23,99.0,2025-10-15T10:03:22.690738
21127-1,Last 6 Months Sales,New,1.0,1,,187.15,187.15,187.15,187.15,2025-10-15T10:05:04.165009
21127-1,Last 6 Months Sales,Used,9.0,9,,71.09,95.61,95.61,124.19,2025-10-15T10:05:04.165009
21127-1,Current Items for Sale,New,,11,11.0,184.63,251.74,251.74,495.66,2025-10-15T10:05:04.165009
21127-1,Current Items for Sale,Used,,25,25.0,89.24,122.02,122.02,184.63,2025-10-15T10:05:04.165009
21305-1,Last 6 Months Sales,New,6.0,8,,104.05,135.6,131.69,155.0,2025-10-15T10:07:00.940078
21305-1,Last 6 Months Sales,Used,8.0,8,,35.26,80.74,80.74,117.0,2025-10-15T10:07:00.940078
21305-1,Current Items for Sale,New,,50,40.0,108.06,167.76,161.07,259.67,2025-10-15T10:07:00.940078
21305-1,Current Items for Sale,Used,,32,32.0,46.7,99.62,99.62,183.99,2025-10-15T10:07:00.940078
31052-1,Last 6 Months Sales,New,8.0,8,,41.33,87.09,87.09,101.6,2025-10-15T10:09:18.702206
31052-1,Last 6 Months Sales,Used,7.0,7,,32.0,42.38,42.38,51.39,2025-10-15T10:09:18.702206
31052-1,Current Items for Sale,New,,51,46.0,3.0,103.58,103.6,259.67,2025-10-15T10:09:18.702206
31052-1,Current Items for Sale,Used,,44,42.0,25.92,52.32,53.14,89.99,2025-10-15T10:09:18.702206
41134-1,Last 6 Months Sales,New,1.0,2,,87.0,87.0,87.0,87.0,2025-10-15T10:10:30.299308
41134-1,Last 6 Months Sales,Used,0.0,0,,,,,,2025-10-15T10:10:30.299308
41134-1,Current Items for Sale,New,,36,16.0,39.4,97.43,88.35,147.14,2025-10-15T10:10:30.299308
41134-1,Current Items for Sale,Used,,12,12.0,21.64,66.39,66.39,82.23,2025-10-15T10:10:30.299308
41179-1,Last 6 Months Sales,New,3.0,3,,73.62,142.13,142.13,183.21,2025-10-15T10:12:14.091708
41179-1,Last 6 Months Sales,Used,6.0,6,,52.81,70.87,70.87,80.95,2025-10-15T10:12:14.091708
41179-1,Current Items for Sale,New,,19,14.0,129.84,215.08,208.75,349.0,2025-10-15T10:12:14.091708
41179-1,Current Items for Sale,Used,,49,45.0,49.23,91.46,90.89,147.11,2025-10-15T10:12:14.091708
60110-1,Last 6 Months Sales,New,3.0,3,,142.82,155.82,155.82,171.46,2025-10-15T10:13:50.626075
60110-1,Last 6 Months Sales,Used,15.0,15,,50.27,66.01,66.01,86.61,2025-10-15T10:13:50.626075
60110-1,Current Items for Sale,New,,16,15.0,85.56,170.48,171.73,246.5,2025-10-15T10:13:50.626075
60110-1,Current Items for Sale,Used,,46,46.0,43.04,76.89,76.89,134.16,2025-10-15T10:13:50.626075
60124-1,Last 6 Months Sales,New,3.0,3,,111.54,124.86,124.86,142.52,2025-10-15T10:15:52.511348
60124-1,Last 6 Months Sales,Used,3.0,3,,33.77,61.44,61.44,79.23,2025-10-15T10:15:52.511348
60124-1,Current Items for Sale,New,,37,32.0,90.0,162.0,162.53,259.67,2025-10-15T10:15:52.511348
60124-1,Current Items for Sale,Used,,24,24.0,49.48,83.81,83.81,120.0,2025-10-15T10:15:52.511348
60130-1,Last 6 Months Sales,New,3.0,3,,58.24,127.96,127.96,186.33,2025-10-15T10:17:23.076611
60130-1,Last 6 Months Sales,Used,8.0,8,,40.88,67.61,67.61,89.1,2025-10-15T10:17:23.076611
60130-1,Current Items for Sale,New,,23,22.0,118.92,191.35,188.2,285.64,2025-10-15T10:17:23.076611
60130-1,Current Items for Sale,Used,,63,61.0,45.36,78.69,79.36,124.69,2025-10-15T10:17:23.076611
70594-1,Last 6 Months Sales,New,9.0,9,,113.95,184.55,184.55,229.0,2025-10-15T10:19:20.423695
70594-1,Last 6 Months Sales,Used,16.0,16,,55.35,112.22,112.22,127.96,2025-10-15T10:19:20.423695
70594-1,Current Items for Sale,New,,9,8.0,198.17,230.84,227.21,267.8,2025-10-15T10:19:20.423695
70594-1,Current Items for Sale,Used,,14,14.0,80.0,125.46,125.46,159.95,2025-10-15T10:19:20.423695
70605-1,Last 6 Months Sales,New,1.0,1,,226.58,226.58,226.58,226.58,2025-10-15T10:21:21.935900
70605-1,Last 6 Months Sales,Used,12.0,12,,107.59,131.55,131.55,179.9,2025-10-15T10:21:21.935900
70605-1,Current Items for Sale,New,,10,10.0,215.4,261.11,261.11,314.32,2025-10-15T10:21:21.935900
70605-1,Current Items for Sale,Used,,14,14.0,17.31,141.1,141.1,233.7,2025-10-15T10:21:21.935900
75151-1,Last 6 Months Sales,New,23.0,25,,218.5,307.83,310.96,356.09,2025-10-15T10:23:10.303796
75151-1,Last 6 Months Sales,Used,52.0,52,,61.94,167.29,167.29,289.37,2025-10-15T10:23:10.303796
75151-1,Current Items for Sale,New,,43,35.0,142.5,354.64,354.08,579.99,2025-10-15T10:23:10.303796
75151-1,Current Items for Sale,Used,,22,22.0,60.0,187.0,187.0,281.31,2025-10-15T10:23:10.303796
75156-1,Last 6 Months Sales,New,45.0,45,,61.47,244.99,244.99,381.45,2025-10-15T10:24:20.553592
75156-1,Last 6 Months Sales,Used,69.0,69,,28.12,112.77,112.77,245.3,2025-10-15T10:24:20.553592
75156-1,Current Items for Sale,New,,31,30.0,26.07,291.95,295.52,429.22,2025-10-15T10:24:20.553592
75156-1,Current Items for Sale,Used,,53,51.0,37.22,109.27,106.9,280.44,2025-10-15T10:24:20.553592
75157-1,Last 6 Months Sales,New,8.0,10,,51.16,224.45,219.76,304.64,2025-10-15T11:07:47.816408
75157-1,Last 6 Months Sales,Used,13.0,13,,52.3,149.88,149.88,238.88,2025-10-15T11:07:47.816408
75157-1,Current Items for Sale,New,,77,62.0,84.83,289.1,290.23,861.25,2025-10-15T11:07:47.816408
75157-1,Current Items for Sale,Used,,45,44.0,63.75,167.42,165.59,302.95,2025-10-15T11:07:47.816408
75158-1,Last 6 Months Sales,New,10.0,13,,315.99,445.62,441.29,549.9,2025-10-15T11:09:17.483666
75158-1,Last 6 Months Sales,Used,7.0,7,,76.48,263.02,263.02,399.0,2025-10-15T11:09:17.483666
75158-1,Current Items for Sale,New,,64,52.0,228.51,568.52,542.61,1037.83,2025-10-15T11:09:17.483666
75158-1,Current Items for Sale,Used,,22,21.0,55.67,190.02,187.98,438.4,2025-10-15T11:09:17.483666
75826-1,Last 6 Months Sales,New,2.0,2,,98.39,106.17,106.17,113.95,2025-10-15T11:11:16.453654
75826-1,Last 6 Months Sales,Used,3.0,3,,64.29,70.28,70.28,76.82,2025-10-15T11:11:16.453654
75826-1,Current Items for Sale,New,,38,30.0,88.45,143.03,137.34,366.0,2025-10-15T11:11:16.453654
75826-1,Current Items for Sale,Used,,9,9.0,57.75,81.44,81.44,129.79,2025-10-15T11:11:16.453654
76051-1,Last 6 Months Sales,New,10.0,10,,45.15,128.98,128.98,184.99,2025-10-15T11:12:57.698692
76051-1,Last 6 Months Sales,Used,6.0,6,,14.24,60.98,60.98,112.5,2025-10-15T11:12:57.698692
76051-1,Current Items for Sale,New,,83,55.0,19.95,157.93,152.52,229.38,2025-10-15T11:12:57.698692
76051-1,Current Items for Sale,Used,,47,45.0,11.94,98.5,99.54,300.0,2025-10-15T11:12:57.698692
76055-1,Last 6 Months Sales,New,20.0,24,,77.91,125.71,129.18,170.13,2025-10-15T11:14:48.421880
76055-1,Last 6 Months Sales,Used,15.0,15,,2.24,60.82,60.82,107.22,2025-10-15T11:14:48.421880
76055-1,Current Items for Sale,New,,42,17.0,8.66,140.33,110.99,346.23,2025-10-15T11:14:48.421880
76055-1,Current Items for Sale,Used,,6,6.0,7.0,65.23,65.23,163.59,2025-10-15T11:14:48.421880
10259-1,Last 6 Months Sales,New,30.0,30,,130.3,175.96,175.96,215.0,2025-10-15T11:16:28.861160
10259-1,Last 6 Months Sales,Used,19.0,19,,110.94,151.69,151.69,173.47,2025-10-15T11:16:28.861160
10259-1,Current Items for Sale,New,,125,94.0,131.26,214.38,210.62,431.91,2025-10-15T11:16:28.861160
10259-1,Current Items for Sale,Used,,18,18.0,129.23,164.5,164.5,200.0,2025-10-15T11:16:28.861160
17101-1,Last 6 Months Sales,New,18.0,23,,122.93,173.44,176.51,256.82,2025-10-15T11:17:48.612157
17101-1,Last 6 Months Sales,Used,14.0,14,,47.8,85.59,85.59,108.85,2025-10-15T11:17:48.612157
17101-1,Current Items for Sale,New,,38,26.0,132.36,201.25,194.48,350.0,2025-10-15T11:17:48.612157
17101-1,Current Items for Sale,Used,,39,35.0,27.0,92.06,95.93,200.85,2025-10-15T11:17:48.612157
41318-1,Last 6 Months Sales,New,1.0,1,,96.71,96.71,96.71,96.71,2025-10-15T11:19:40.884756
41318-1,Last 6 Months Sales,Used,3.0,3,,5.25,44.88,44.88,69.03,2025-10-15T11:19:40.884756
41318-1,Current Items for Sale,New,,13,13.0,106.11,176.86,176.86,285.0,2025-10-15T11:19:40.884756
41318-1,Current Items for Sale,Used,,50,49.0,4.33,79.37,79.59,190.43,2025-10-15T11:19:40.884756
60141-1,Last 6 Months Sales,New,2.0,2,,59.74,129.87,129.87,200.0,2025-10-15T11:20:54.929577
60141-1,Last 6 Months Sales,Used,14.0,14,,2.65,47.8,47.8,99.99,2025-10-15T11:20:54.929577
60141-1,Current Items for Sale,New,,17,13.0,5.88,199.84,213.22,300.0,2025-10-15T11:20:54.929577
60141-1,Current Items for Sale,Used,,60,59.0,2.79,65.77,66.68,138.47,2025-10-15T11:20:54.929577
60161-1,Last 6 Months Sales,New,6.0,9,,109.99,140.91,147.61,161.0,2025-10-15T11:22:37.973766
60161-1,Last 6 Months Sales,Used,9.0,9,,46.77,78.39,78.39,105.66,2025-10-15T11:22:37.973766
60161-1,Current Items for Sale,New,,26,24.0,154.96,208.56,206.37,346.37,2025-10-15T11:22:37.973766
60161-1,Current Items for Sale,Used,,30,29.0,61.54,90.06,89.73,169.95,2025-10-15T11:22:37.973766
60167-1,Last 6 Months Sales,New,2.0,2,,112.99,140.36,140.36,167.73,2025-10-15T11:24:45.721297
60167-1,Last 6 Months Sales,Used,1.0,1,,88.03,88.03,88.03,88.03,2025-10-15T11:24:45.721297
60167-1,Current Items for Sale,New,,29,26.0,85.45,171.83,171.56,259.67,2025-10-15T11:24:45.721297
60167-1,Current Items for Sale,Used,,15,15.0,8.66,86.94,86.94,149.95,2025-10-15T11:24:45.721297
70352-1,Last 6 Months Sales,New,7.0,7,,34.18,98.79,98.79,150.0,2025-10-15T11:26:30.209646
70352-1,Last 6 Months Sales,Used,6.0,6,,21.36,72.56,72.56,107.28,2025-10-15T11:26:30.209646
70352-1,Current Items for Sale,New,,7,6.0,15.0,108.23,111.38,160.7,2025-10-15T11:26:30.209646
70352-1,Current Items for Sale,Used,,12,12.0,74.0,102.54,102.54,139.95,2025-10-15T11:26:30.209646
70356-1,Last 6 Months Sales,New,3.0,3,,99.0,175.63,175.63,278.0,2025-10-15T11:28:32.998917
70356-1,Last 6 Months Sales,Used,2.0,2,,103.27,126.63,126.63,149.99,2025-10-15T11:28:32.998917
70356-1,Current Items for Sale,New,,7,6.0,333.88,489.34,467.13,863.85,2025-10-15T11:28:32.998917
70356-1,Current Items for Sale,Used,,9,9.0,34.2,93.27,93.27,125.36,2025-10-15T11:28:32.998917
70614-1,Last 6 Months Sales,New,8.0,8,,70.0,90.84,90.84,134.09,2025-10-15T11:30:34.108773
70614-1,Last 6 Months Sales,Used,10.0,10,,17.01,43.26,43.26,60.65,2025-10-15T11:30:34.108773
70614-1,Current Items for Sale,New,,12,11.0,73.57,108.01,110.61,159.99,2025-10-15T11:30:34.108773
70614-1,Current Items for Sale,Used,,36,34.0,19.91,50.1,50.78,89.95,2025-10-15T11:30:34.108773
70615-1,Last 6 Months Sales,New,8.0,8,,105.37,118.47,118.47,131.39,2025-10-15T11:32:02.933838
70615-1,Last 6 Months Sales,Used,12.0,12,,39.44,52.28,52.28,68.85,2025-10-15T11:32:02.933838
70615-1,Current Items for Sale,New,,24,21.0,83.78,146.56,147.4,257.83,2025-10-15T11:32:02.933838
70615-1,Current Items for Sale,Used,,45,43.0,28.56,60.29,61.61,89.95,2025-10-15T11:32:02.933838
70616-1,Last 6 Months Sales,New,4.0,4,,119.66,143.92,143.92,168.17,2025-10-15T11:33:53.567379
70616-1,Last 6 Months Sales,Used,3.0,3,,81.14,84.04,84.04,88.55,2025-10-15T11:33:53.567379
70616-1,Current Items for Sale,New,,9,8.0,114.24,173.23,166.68,214.66,2025-10-15T11:33:53.567379
70616-1,Current Items for Sale,Used,,9,9.0,64.92,96.59,96.59,129.83,2025-10-15T11:33:53.567379
70656-1,Last 6 Months Sales,New,7.0,7,,106.65,149.75,149.75,204.41,2025-10-15T11:35:59.356041
70656-1,Last 6 Months Sales,Used,6.0,6,,89.96,106.49,106.49,119.46,2025-10-15T11:35:59.356041
70656-1,Current Items for Sale,New,,19,16.0,108.11,165.94,170.52,269.99,2025-10-15T11:35:59.356041
70656-1,Current Items for Sale,Used,,9,9.0,82.05,108.2,108.2,147.15,2025-10-15T11:35:59.356041
70908-1,Last 6 Months Sales,New,22.0,24,,35.61,105.45,104.9,142.42,2025-10-15T11:37:53.657567
70908-1,Last 6 Months Sales,Used,14.0,14,,31.12,69.73,69.73,95.0,2025-10-15T11:37:53.657567
70908-1,Current Items for Sale,New,,54,24.0,28.13,113.89,101.46,195.11,2025-10-15T11:37:53.657567
70908-1,Current Items for Sale,Used,,13,13.0,17.31,66.18,66.18,105.59,2025-10-15T11:37:53.657567
75180-1,Last 6 Months Sales,New,12.0,13,,38.67,59.11,59.94,85.36,2025-10-15T11:39:35.839303
75180-1,Last 6 Months Sales,Used,8.0,8,,21.34,38.54,38.54,53.43,2025-10-15T11:39:35.839303
75180-1,Current Items for Sale,New,,129,87.0,26.78,85.8,85.48,259.67,2025-10-15T11:39:35.839303
75180-1,Current Items for Sale,Used,,23,23.0,10.02,48.56,48.56,74.67,2025-10-15T11:39:35.839303
75186-1,Last 6 Months Sales,New,6.0,7,,73.37,126.01,129.22,148.54,2025-10-15T11:41:01.975284
75186-1,Last 6 Months Sales,Used,13.0,13,,40.23,88.96,88.96,129.0,2025-10-15T11:41:01.975284
75186-1,Current Items for Sale,New,,44,37.0,69.25,161.31,159.35,302.94,2025-10-15T11:41:01.975284
75186-1,Current Items for Sale,Used,,24,24.0,21.51,81.49,81.49,149.95,2025-10-15T11:41:01.975284
75188-3,Last 6 Months Sales,New,8.0,8,,133.13,180.48,180.48,217.11,2025-10-15T11:43:43.120944
75188-3,Last 6 Months Sales,Used,16.0,16,,22.49,93.46,93.46,134.95,2025-10-15T11:43:43.120944
75188-3,Current Items for Sale,New,,61,51.0,107.8,199.09,202.29,399.99,2025-10-15T11:43:43.120944
75188-3,Current Items for Sale,Used,,35,34.0,51.93,102.6,102.39,179.95,2025-10-15T11:43:43.120944
75191-1,Last 6 Months Sales,New,12.0,12,,130.0,288.88,288.88,340.33,2025-10-15T11:45:02.590474
75191-1,Last 6 Months Sales,Used,13.0,13,,58.22,151.6,151.6,248.62,2025-10-15T11:45:02.590474
75191-1,Current Items for Sale,New,,29,26.0,216.4,363.95,365.58,484.72,2025-10-15T11:45:02.590474
75191-1,Current Items for Sale,Used,,16,16.0,109.99,212.44,212.44,344.3,2025-10-15T11:45:02.590474
75883-1,Last 6 Months Sales,New,8.0,8,,162.28,205.68,205.68,235.0,2025-10-15T11:46:41.487910
75883-1,Last 6 Months Sales,Used,2.0,2,,185.23,189.2,189.2,193.17,2025-10-15T11:46:41.487910
75883-1,Current Items for Sale,New,,22,18.0,190.42,302.38,308.6,499.99,2025-10-15T11:46:41.487910
75883-1,Current Items for Sale,Used,,6,6.0,102.41,183.87,183.87,242.35,2025-10-15T11:46:41.487910
76087-1,Last 6 Months Sales,New,8.0,8,,66.86,134.97,134.97,180.99,2025-10-15T11:48:18.872017
76087-1,Last 6 Months Sales,Used,3.0,3,,90.0,102.44,102.44,111.54,2025-10-15T11:48:18.872017
76087-1,Current Items for Sale,New,,34,28.0,24.99,171.66,167.47,267.9,2025-10-15T11:48:18.872017
76087-1,Current Items for Sale,Used,,6,6.0,79.99,122.23,122.23,155.8,2025-10-15T11:48:18.872017
75230-1,Last 6 Months Sales,New,16.0,16,,77.75,95.37,95.37,109.95,2025-10-15T11:49:52.632036
75230-1,Last 6 Months Sales,Used,15.0,15,,25.36,55.88,55.88,79.9,2025-10-15T11:49:52.632036
75230-1,Current Items for Sale,New,,95,73.0,80.16,121.2,119.61,209.0,2025-10-15T11:49:52.632036
75230-1,Current Items for Sale,Used,,41,41.0,34.25,67.68,67.68,119.95,2025-10-15T11:49:52.632036
10268-1,Last 6 Months Sales,New,31.0,37,,172.44,248.28,250.61,299.99,2025-10-15T11:51:56.364569
10268-1,Last 6 Months Sales,Used,10.0,10,,111.63,162.79,162.79,214.35,2025-10-15T11:51:56.364569
10268-1,Current Items for Sale,New,,69,52.0,201.4,278.97,272.36,411.08,2025-10-15T11:51:56.364569
10268-1,Current Items for Sale,Used,,14,12.0,121.18,170.46,163.6,279.0,2025-10-15T11:51:56.364569
21313-1,Last 6 Months Sales,New,51.0,67,,52.58,92.97,95.61,119.01,2025-10-15T11:54:02.271329
21313-1,Last 6 Months Sales,Used,22.0,22,,31.9,54.28,54.28,83.98,2025-10-15T11:54:02.271329
21313-1,Current Items for Sale,New,,249,136.0,75.59,123.07,111.99,300.0,2025-10-15T11:54:02.271329
21313-1,Current Items for Sale,Used,,44,44.0,47.61,78.42,78.42,149.0,2025-10-15T11:54:02.271329
21315-1,Last 6 Months Sales,New,27.0,30,,25.84,52.64,53.38,69.07,2025-10-15T11:55:50.561259
21315-1,Last 6 Months Sales,Used,6.0,6,,32.75,41.29,41.29,44.76,2025-10-15T11:55:50.561259
21315-1,Current Items for Sale,New,,577,236.0,8.66,82.03,79.55,183.64,2025-10-15T11:55:50.561259
21315-1,Current Items for Sale,Used,,31,30.0,34.61,58.11,58.34,86.09,2025-10-15T11:55:50.561259
31084-1,Last 6 Months Sales,New,9.0,9,,60.0,85.84,85.84,119.99,2025-10-15T11:57:09.474089
31084-1,Last 6 Months Sales,Used,5.0,5,,41.28,60.5,60.5,70.77,2025-10-15T11:57:09.474089
31084-1,Current Items for Sale,New,,123,92.0,77.93,124.2,124.25,346.23,2025-10-15T11:57:09.474089
31084-1,Current Items for Sale,Used,,64,64.0,49.0,71.42,71.42,117.3,2025-10-15T11:57:09.474089
41196-1,Last 6 Months Sales,New,3.0,3,,97.85,116.03,116.03,129.91,2025-10-15T11:59:06.091778
41196-1,Last 6 Months Sales,Used,1.0,1,,98.75,98.75,98.75,98.75,2025-10-15T11:59:06.091778
41196-1,Current Items for Sale,New,,39,22.0,98.47,141.56,144.55,199.07,2025-10-15T11:59:06.091778
41196-1,Current Items for Sale,Used,,5,5.0,86.56,109.76,109.76,137.74,2025-10-15T11:59:06.091778
60188-1,Last 6 Months Sales,New,1.0,1,,270.0,270.0,270.0,270.0,2025-10-15T12:01:10.951652
60188-1,Last 6 Months Sales,Used,6.0,6,,49.5,82.69,82.69,115.48,2025-10-15T12:01:10.951652
60188-1,Current Items for Sale,New,,15,15.0,89.36,191.02,191.02,451.0,2025-10-15T12:01:10.951652
60188-1,Current Items for Sale,Used,,16,16.0,48.41,97.54,97.54,130.0,2025-10-15T12:01:10.951652
60195-1,Last 6 Months Sales,New,12.0,13,,90.33,119.11,119.65,150.0,2025-10-15T12:02:45.474148
60195-1,Last 6 Months Sales,Used,9.0,9,,49.87,70.79,70.79,90.0,2025-10-15T12:02:45.474148
60195-1,Current Items for Sale,New,,57,36.0,83.77,141.72,144.26,253.18,2025-10-15T12:02:45.474148
60195-1,Current Items for Sale,Used,,14,14.0,21.64,84.47,84.47,149.95,2025-10-15T12:02:45.474148
60204-1,Last 6 Months Sales,New,9.0,9,,91.12,132.94,132.94,179.93,2025-10-15T12:04:33.489173
60204-1,Last 6 Months Sales,Used,10.0,10,,16.56,66.83,66.83,103.03,2025-10-15T12:04:33.489173
60204-1,Current Items for Sale,New,,43,30.0,115.78,163.17,164.21,279.0,2025-10-15T12:04:33.489173
60204-1,Current Items for Sale,Used,,22,22.0,35.0,93.48,93.48,139.95,2025-10-15T12:04:33.489173
70643-1,Last 6 Months Sales,New,8.0,8,,178.0,196.57,196.57,215.0,2025-10-15T12:06:57.510843
70643-1,Last 6 Months Sales,Used,12.0,12,,100.0,135.41,135.41,158.86,2025-10-15T12:06:57.510843
70643-1,Current Items for Sale,New,,6,5.0,119.23,213.46,224.22,278.0,2025-10-15T12:06:57.510843
70643-1,Current Items for Sale,Used,,25,24.0,63.61,142.79,142.56,206.61,2025-10-15T12:06:57.510843
70653-1,Last 6 Months Sales,New,7.0,9,,36.77,98.04,98.17,125.0,2025-10-15T12:08:40.688766
70653-1,Last 6 Months Sales,Used,5.0,5,,35.22,59.04,59.04,76.19,2025-10-15T12:08:40.688766
70653-1,Current Items for Sale,New,,36,30.0,75.0,125.58,125.22,198.22,2025-10-15T12:08:40.688766
70653-1,Current Items for Sale,Used,,34,33.0,44.99,73.34,73.6,104.09,2025-10-15T12:08:40.688766
75219-1,Last 6 Months Sales,New,16.0,16,,100.0,123.93,123.93,149.48,2025-10-15T12:10:02.275486
75219-1,Last 6 Months Sales,Used,9.0,9,,64.9,96.59,96.59,119.95,2025-10-15T12:10:02.275486
75219-1,Current Items for Sale,New,,75,54.0,64.92,148.58,144.86,275.0,2025-10-15T12:10:02.275486
75219-1,Current Items for Sale,Used,,25,25.0,25.97,70.51,70.51,200.81,2025-10-15T12:10:02.275486
75889-1,Last 6 Months Sales,New,14.0,15,,99.92,117.14,116.37,159.99,2025-10-15T12:11:46.574629
75889-1,Last 6 Months Sales,Used,6.0,6,,49.99,85.46,85.46,127.94,2025-10-15T12:11:46.574629
75889-1,Current Items for Sale,New,,72,53.0,50.0,178.28,172.82,431.06,2025-10-15T12:11:46.574629
75889-1,Current Items for Sale,Used,,7,6.0,22.99,54.8,51.26,129.84,2025-10-15T12:11:46.574629
